"","YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","FRONDS","HLD_DIAM","OBS_CODE","NOTES"
"643",2002,8,"2002-08-27","AQUE",1,40,"O",12,25,10,NA
"644",2002,8,"2002-08-27","AQUE",1,40,"O",13,24,10,NA
"645",2002,8,"2002-08-27","AQUE",1,40,"O",16,37,10,NA
"646",2002,8,"2002-08-27","AQUE",1,40,"O",18,31,10,NA
"647",2002,8,"2002-08-27","AQUE",1,40,"O",18,38,10,NA
"648",2002,8,"2002-08-27","AQUE",1,40,"O",19,27,10,NA
"649",2002,8,"2002-08-27","AQUE",1,40,"O",24,24,10,NA
"650",2002,8,"2002-08-27","AQUE",1,40,"O",26,46,10,NA
"651",2002,8,"2002-08-27","AQUE",1,40,"O",27,39,10,NA
"652",2002,8,"2002-08-27","AQUE",1,40,"O",28,36,10,NA
"653",2002,8,"2002-08-27","AQUE",1,40,"O",59,37,10,NA
"654",2002,8,"2002-08-27","AQUE",1,40,"O",23,37,10,NA
"656",2002,8,"2002-08-27","AQUE",2,20,"I",2,11,19,NA
"657",2002,8,"2002-08-27","AQUE",2,20,"I",4,20,19,NA
"658",2002,8,"2002-08-27","AQUE",2,20,"I",4,21,19,NA
"659",2002,8,"2002-08-27","AQUE",2,20,"I",5,27,19,NA
"660",2002,8,"2002-08-27","AQUE",2,20,"I",6,20,19,NA
"661",2002,8,"2002-08-27","AQUE",2,20,"I",6,22,19,NA
"662",2002,8,"2002-08-27","AQUE",2,20,"I",6,27,19,NA
"663",2002,8,"2002-08-27","AQUE",2,20,"I",6,52,19,NA
"664",2002,8,"2002-08-27","AQUE",2,20,"I",8,49,19,NA
"665",2002,8,"2002-08-27","AQUE",2,20,"I",9,25,19,NA
"666",2002,8,"2002-08-27","AQUE",2,20,"I",9,34,19,NA
"667",2002,8,"2002-08-27","AQUE",2,20,"I",10,27,19,NA
"668",2002,8,"2002-08-27","AQUE",2,20,"I",10,68,19,NA
"669",2002,8,"2002-08-27","AQUE",2,20,"I",12,33,19,NA
"670",2002,8,"2002-08-27","AQUE",2,20,"I",14,30,19,NA
"671",2002,8,"2002-08-27","AQUE",2,20,"I",15,42,19,NA
"672",2002,8,"2002-08-27","AQUE",2,20,"I",16,33,19,NA
"673",2002,8,"2002-08-27","AQUE",2,20,"I",19,39,19,NA
"674",2002,8,"2002-08-27","AQUE",2,20,"I",21,33,19,NA
"675",2002,8,"2002-08-27","AQUE",2,20,"I",28,69,19,NA
"677",2002,8,"2002-08-27","AQUE",2,20,"O",2,12,19,NA
"678",2002,8,"2002-08-27","AQUE",2,20,"O",2,24,19,NA
"679",2002,8,"2002-08-27","AQUE",2,20,"O",3,29,19,NA
"680",2002,8,"2002-08-27","AQUE",2,20,"O",6,21,19,NA
"681",2002,8,"2002-08-27","AQUE",2,20,"O",7,29,19,NA
"682",2002,8,"2002-08-27","AQUE",2,20,"O",7,39,19,NA
"683",2002,8,"2002-08-27","AQUE",2,20,"O",7,50,19,NA
"684",2002,8,"2002-08-27","AQUE",2,20,"O",8,37,19,NA
"685",2002,8,"2002-08-27","AQUE",2,20,"O",11,40,19,NA
"686",2002,8,"2002-08-27","AQUE",2,20,"O",12,34,19,NA
"687",2002,8,"2002-08-27","AQUE",2,20,"O",15,34,19,NA
"688",2002,8,"2002-08-27","AQUE",2,20,"O",16,41,19,NA
"713",2002,8,"2002-08-27","AQUE",2,40,"I",2,9,19,NA
"714",2002,8,"2002-08-27","AQUE",2,40,"I",2,13,19,NA
"715",2002,8,"2002-08-27","AQUE",2,40,"I",2,30,19,NA
"716",2002,8,"2002-08-27","AQUE",2,40,"I",3,8,19,NA
"717",2002,8,"2002-08-27","AQUE",2,40,"I",3,23,19,NA
"718",2002,8,"2002-08-27","AQUE",2,40,"I",5,23,19,NA
"719",2002,8,"2002-08-27","AQUE",2,40,"I",6,20,19,NA
"720",2002,8,"2002-08-27","AQUE",2,40,"I",7,32,19,NA
"721",2002,8,"2002-08-27","AQUE",2,40,"I",8,24,19,NA
"722",2002,8,"2002-08-27","AQUE",2,40,"I",8,28,19,NA
"723",2002,8,"2002-08-27","AQUE",2,40,"I",10,30,19,NA
"724",2002,8,"2002-08-27","AQUE",2,40,"I",10,42,19,NA
"725",2002,8,"2002-08-27","AQUE",2,40,"I",16,27,19,NA
"734",2002,8,"2002-08-27","AQUE",2,40,"O",2,5,19,NA
"735",2002,8,"2002-08-27","AQUE",2,40,"O",2,6,19,NA
"736",2002,8,"2002-08-27","AQUE",2,40,"O",2,8,19,NA
"737",2002,8,"2002-08-27","AQUE",2,40,"O",2,10,19,NA
"738",2002,8,"2002-08-27","AQUE",2,40,"O",2,11,19,NA
"739",2002,8,"2002-08-27","AQUE",2,40,"O",2,15,19,NA
"740",2002,8,"2002-08-27","AQUE",2,40,"O",2,17,19,NA
"741",2002,8,"2002-08-27","AQUE",2,40,"O",2,18,19,NA
"742",2002,8,"2002-08-27","AQUE",2,40,"O",2,25,19,NA
"743",2002,8,"2002-08-27","AQUE",2,40,"O",3,13,19,NA
"744",2002,8,"2002-08-27","AQUE",2,40,"O",3,21,19,NA
"745",2002,8,"2002-08-27","AQUE",2,40,"O",3,25,19,NA
"746",2002,8,"2002-08-27","AQUE",2,40,"O",3,30,19,NA
"747",2002,8,"2002-08-27","AQUE",2,40,"O",3,38,19,NA
"748",2002,8,"2002-08-27","AQUE",2,40,"O",4,14,19,NA
"749",2002,8,"2002-08-27","AQUE",2,40,"O",4,16,19,NA
"750",2002,8,"2002-08-27","AQUE",2,40,"O",4,17,19,NA
"751",2002,8,"2002-08-27","AQUE",2,40,"O",4,27,19,NA
"752",2002,8,"2002-08-27","AQUE",2,40,"O",5,14,19,NA
"753",2002,8,"2002-08-27","AQUE",2,40,"O",5,20,19,NA
"754",2002,8,"2002-08-27","AQUE",2,40,"O",5,26,19,NA
"755",2002,8,"2002-08-27","AQUE",2,40,"O",5,32,19,NA
"756",2002,8,"2002-08-27","AQUE",2,40,"O",6,19,19,NA
"757",2002,8,"2002-08-27","AQUE",2,40,"O",6,26,19,NA
"758",2002,8,"2002-08-27","AQUE",2,40,"O",6,31,19,NA
"759",2002,8,"2002-08-27","AQUE",2,40,"O",6,40,19,NA
"760",2002,8,"2002-08-27","AQUE",2,40,"O",7,34,19,NA
"761",2002,8,"2002-08-27","AQUE",2,40,"O",7,55,19,NA
"762",2002,8,"2002-08-27","AQUE",2,40,"O",8,27,19,NA
"763",2002,8,"2002-08-27","AQUE",2,40,"O",8,31,19,NA
"764",2002,8,"2002-08-27","AQUE",2,40,"O",8,35,19,NA
"765",2002,8,"2002-08-27","AQUE",2,40,"O",8,41,19,NA
"766",2002,8,"2002-08-27","AQUE",2,40,"O",9,21,19,NA
"767",2002,8,"2002-08-27","AQUE",2,40,"O",9,31,19,NA
"768",2002,8,"2002-08-27","AQUE",2,40,"O",9,47,19,NA
"769",2002,8,"2002-08-27","AQUE",2,40,"O",10,35,19,NA
"770",2002,8,"2002-08-27","AQUE",2,40,"O",11,34,19,NA
"771",2002,8,"2002-08-27","AQUE",2,40,"O",11,43,19,NA
"772",2002,8,"2002-08-27","AQUE",2,40,"O",18,41,19,NA
"773",2002,8,"2002-08-27","AQUE",2,40,"O",20,44,19,NA
"774",2002,8,"2002-08-27","AQUE",2,40,"O",21,49,19,NA
"780",2002,8,"2002-08-27","AQUE",2,40,"O",2,6,19,NA
"781",2002,8,"2002-08-27","AQUE",2,40,"O",2,9,19,NA
"782",2002,8,"2002-08-27","AQUE",2,40,"O",2,9,19,NA
"783",2002,8,"2002-08-27","AQUE",2,40,"O",2,9,19,NA
"784",2002,8,"2002-08-27","AQUE",3,20,"I",4,10,19,NA
"785",2002,8,"2002-08-27","AQUE",3,20,"I",8,25,19,NA
"786",2002,8,"2002-08-27","AQUE",3,20,"I",8,50,3,NA
"787",2002,8,"2002-08-27","AQUE",3,20,"I",9,36,19,NA
"788",2002,8,"2002-08-27","AQUE",3,20,"I",11,55,19,NA
"789",2002,8,"2002-08-27","AQUE",3,20,"I",18,58,19,NA
"790",2002,8,"2002-08-27","AQUE",3,20,"I",21,40,3,NA
"791",2002,8,"2002-08-27","AQUE",3,20,"I",30,79,19,NA
"792",2002,8,"2002-08-27","AQUE",3,20,"I",39,58,19,NA
"793",2002,8,"2002-08-27","AQUE",3,20,"I",47,50,19,NA
"794",2002,8,"2002-08-27","AQUE",3,20,"I",50,81,19,NA
"795",2002,8,"2002-08-27","AQUE",3,20,"I",54,74,19,NA
"796",2002,8,"2002-08-27","AQUE",3,20,"I",60,78,19,NA
"797",2002,8,"2002-08-27","AQUE",3,20,"I",61,72,19,NA
"798",2002,8,"2002-08-27","AQUE",3,20,"I",100,60,3,NA
"799",2002,8,"2002-08-27","AQUE",3,20,"O",3,30,3,NA
"800",2002,8,"2002-08-27","AQUE",3,20,"O",14,30,3,NA
"801",2002,8,"2002-08-27","AQUE",3,20,"O",18,46,3,NA
"802",2002,8,"2002-08-27","AQUE",3,20,"O",21,41,3,NA
"803",2002,8,"2002-08-27","AQUE",3,20,"O",21,58,3,NA
"804",2002,8,"2002-08-27","AQUE",3,20,"O",27,30,3,NA
"805",2002,8,"2002-08-27","AQUE",3,20,"O",45,66,3,NA
"806",2002,8,"2002-08-27","AQUE",3,20,"O",49,75,3,NA
"807",2002,8,"2002-08-27","AQUE",3,20,"O",51,58,3,NA
"808",2002,8,"2002-08-27","AQUE",3,20,"O",72,6,3,NA
"809",2002,8,"2002-08-27","AQUE",3,20,"O",112,90,3,NA
"810",2002,8,"2002-08-27","AQUE",3,40,"I",7,40,3,NA
"811",2002,8,"2002-08-27","AQUE",3,40,"I",8,30,3,NA
"812",2002,8,"2002-08-27","AQUE",3,40,"I",9,20,3,NA
"813",2002,8,"2002-08-27","AQUE",3,40,"I",10,20,3,NA
"814",2002,8,"2002-08-27","AQUE",3,40,"I",10,30,3,NA
"815",2002,8,"2002-08-27","AQUE",3,40,"I",12,30,3,NA
"816",2002,8,"2002-08-27","AQUE",3,40,"I",34,40,3,NA
"817",2002,8,"2002-08-27","AQUE",3,40,"I",40,64,3,NA
"818",2002,8,"2002-08-27","AQUE",3,40,"I",60,83,3,NA
"819",2002,8,"2002-08-27","AQUE",3,40,"I",72,80,3,NA
"820",2002,8,"2002-08-27","AQUE",3,40,"I",12,30,3,NA
"822",2002,8,"2002-08-27","AQUE",3,40,"O",6,40,3,NA
"823",2002,8,"2002-08-27","AQUE",3,40,"O",9,30,3,NA
"824",2002,8,"2002-08-27","AQUE",3,40,"O",36,40,3,NA
"825",2002,8,"2002-08-27","AQUE",3,40,"O",48,70,3,NA
"826",2002,8,"2002-08-27","AQUE",3,40,"O",62,70,3,NA
"830",2002,8,"2002-08-27","AQUE",4,20,"I",2,23,19,NA
"831",2002,8,"2002-08-27","AQUE",4,20,"I",3,8,19,NA
"832",2002,8,"2002-08-27","AQUE",4,20,"I",3,10,19,NA
"833",2002,8,"2002-08-27","AQUE",4,20,"I",4,8,19,NA
"834",2002,8,"2002-08-27","AQUE",4,20,"I",4,10,19,NA
"835",2002,8,"2002-08-27","AQUE",4,20,"I",5,18,19,NA
"836",2002,8,"2002-08-27","AQUE",4,20,"I",9,17,19,NA
"837",2002,8,"2002-08-27","AQUE",4,20,"I",27,50,19,NA
"838",2002,8,"2002-08-27","AQUE",4,20,"I",27,60,19,NA
"839",2002,8,"2002-08-27","AQUE",4,20,"I",126,85,19,NA
"844",2002,8,"2002-08-27","AQUE",4,20,"O",2,11,19,NA
"845",2002,8,"2002-08-27","AQUE",4,20,"O",2,16,19,NA
"846",2002,8,"2002-08-27","AQUE",4,20,"O",2,18,19,NA
"847",2002,8,"2002-08-27","AQUE",4,20,"O",3,13,19,NA
"848",2002,8,"2002-08-27","AQUE",4,20,"O",4,25,19,NA
"849",2002,8,"2002-08-27","AQUE",4,20,"O",5,15,19,NA
"850",2002,8,"2002-08-27","AQUE",4,20,"O",5,30,19,NA
"851",2002,8,"2002-08-27","AQUE",4,20,"O",6,30,19,NA
"863",2002,8,"2002-08-27","AQUE",4,20,"O",2,11,19,NA
"864",2002,8,"2002-08-27","AQUE",4,40,"I",13,75,19,NA
"865",2002,8,"2002-08-27","AQUE",4,40,"I",21,42,19,NA
"866",2002,8,"2002-08-27","AQUE",4,40,"I",56,52,19,NA
"867",2002,8,"2002-08-27","AQUE",4,40,"O",12,72,19,NA
"868",2002,8,"2002-08-27","AQUE",4,40,"O",15,65,19,NA
"869",2002,8,"2002-08-27","AQUE",4,40,"O",103,120,19,NA
"871",2002,8,"2002-08-27","AQUE",5,20,"I",2,12,19,NA
"872",2002,8,"2002-08-27","AQUE",5,20,"I",2,28,19,NA
"873",2002,8,"2002-08-27","AQUE",5,20,"I",3,21,19,NA
"874",2002,8,"2002-08-27","AQUE",5,20,"I",4,17,19,NA
"875",2002,8,"2002-08-27","AQUE",5,20,"I",4,19,19,NA
"876",2002,8,"2002-08-27","AQUE",5,20,"I",4,21,19,NA
"877",2002,8,"2002-08-27","AQUE",5,20,"I",4,22,19,NA
"878",2002,8,"2002-08-27","AQUE",5,20,"I",4,34,19,NA
"879",2002,8,"2002-08-27","AQUE",5,20,"I",4,39,19,NA
"880",2002,8,"2002-08-27","AQUE",5,20,"I",5,19,19,NA
"881",2002,8,"2002-08-27","AQUE",5,20,"I",5,22,19,NA
"882",2002,8,"2002-08-27","AQUE",5,20,"I",5,24,19,NA
"883",2002,8,"2002-08-27","AQUE",5,20,"I",5,29,19,NA
"884",2002,8,"2002-08-27","AQUE",5,20,"I",6,23,19,NA
"885",2002,8,"2002-08-27","AQUE",5,20,"I",6,34,19,NA
"886",2002,8,"2002-08-27","AQUE",5,20,"I",7,44,19,NA
"887",2002,8,"2002-08-27","AQUE",5,20,"I",8,29,19,NA
"888",2002,8,"2002-08-27","AQUE",5,20,"I",8,31,19,NA
"889",2002,8,"2002-08-27","AQUE",5,20,"I",8,44,19,NA
"890",2002,8,"2002-08-27","AQUE",5,20,"I",8,52,19,NA
"891",2002,8,"2002-08-27","AQUE",5,20,"I",10,22,19,NA
"892",2002,8,"2002-08-27","AQUE",5,20,"I",10,33,19,NA
"893",2002,8,"2002-08-27","AQUE",5,20,"I",11,39,19,NA
"894",2002,8,"2002-08-27","AQUE",5,20,"I",11,54,19,NA
"895",2002,8,"2002-08-27","AQUE",5,20,"I",15,40,19,NA
"897",2002,8,"2002-08-27","AQUE",5,20,"I",4,39,19,NA
"898",2002,8,"2002-08-27","AQUE",5,20,"I",8,31,19,NA
"899",2002,8,"2002-08-27","AQUE",5,20,"I",10,33,19,NA
"900",2002,8,"2002-08-27","AQUE",5,20,"O",2,2,13,NA
"901",2002,8,"2002-08-27","AQUE",5,20,"O",5,9,13,NA
"902",2002,8,"2002-08-27","AQUE",5,20,"O",5,12,13,NA
"903",2002,8,"2002-08-27","AQUE",5,20,"O",5,13,13,NA
"904",2002,8,"2002-08-27","AQUE",5,20,"O",6,10,13,NA
"905",2002,8,"2002-08-27","AQUE",5,20,"O",6,18,13,NA
"906",2002,8,"2002-08-27","AQUE",5,20,"O",6,20,13,NA
"907",2002,8,"2002-08-27","AQUE",5,20,"O",6,22,13,NA
"908",2002,8,"2002-08-27","AQUE",5,20,"O",8,25,13,NA
"909",2002,8,"2002-08-27","AQUE",5,20,"O",8,26,13,NA
"910",2002,8,"2002-08-27","AQUE",5,20,"O",9,14,13,NA
"911",2002,8,"2002-08-27","AQUE",5,20,"O",9,16,13,NA
"912",2002,8,"2002-08-27","AQUE",5,20,"O",9,17,13,NA
"913",2002,8,"2002-08-27","AQUE",5,20,"O",10,25,13,NA
"914",2002,8,"2002-08-27","AQUE",5,20,"O",11,27,13,NA
"915",2002,8,"2002-08-27","AQUE",5,20,"O",12,19,13,NA
"916",2002,8,"2002-08-27","AQUE",5,20,"O",13,20,13,NA
"917",2002,8,"2002-08-27","AQUE",5,20,"O",14,12,13,NA
"918",2002,8,"2002-08-27","AQUE",5,20,"O",21,29,13,NA
"919",2002,8,"2002-08-27","AQUE",5,20,"O",22,22,13,NA
"920",2002,8,"2002-08-27","AQUE",5,20,"O",24,24,13,NA
"923",2002,8,"2002-08-27","AQUE",5,20,"O",5,12,13,NA
"924",2002,8,"2002-08-27","AQUE",5,20,"O",6,23,13,NA
"926",2002,8,"2002-08-27","AQUE",5,40,"I",2,3,19,NA
"927",2002,8,"2002-08-27","AQUE",5,40,"I",2,4,19,NA
"928",2002,8,"2002-08-27","AQUE",5,40,"I",2,5,19,NA
"929",2002,8,"2002-08-27","AQUE",5,40,"I",2,6,19,NA
"930",2002,8,"2002-08-27","AQUE",5,40,"I",2,7,19,NA
"931",2002,8,"2002-08-27","AQUE",5,40,"I",2,8,19,NA
"932",2002,8,"2002-08-27","AQUE",5,40,"I",2,9,19,NA
"933",2002,8,"2002-08-27","AQUE",5,40,"I",2,10,19,NA
"934",2002,8,"2002-08-27","AQUE",5,40,"I",2,11,19,NA
"935",2002,8,"2002-08-27","AQUE",5,40,"I",2,12,19,NA
"936",2002,8,"2002-08-27","AQUE",5,40,"I",2,13,19,NA
"937",2002,8,"2002-08-27","AQUE",5,40,"I",2,14,19,NA
"938",2002,8,"2002-08-27","AQUE",5,40,"I",2,15,19,NA
"939",2002,8,"2002-08-27","AQUE",5,40,"I",2,17,19,NA
"940",2002,8,"2002-08-27","AQUE",5,40,"I",2,18,19,NA
"941",2002,8,"2002-08-27","AQUE",5,40,"I",3,4,19,NA
"942",2002,8,"2002-08-27","AQUE",5,40,"I",3,12,19,NA
"943",2002,8,"2002-08-27","AQUE",5,40,"I",3,18,19,NA
"944",2002,8,"2002-08-27","AQUE",5,40,"I",3,19,19,NA
"945",2002,8,"2002-08-27","AQUE",5,40,"I",4,8,19,NA
"946",2002,8,"2002-08-27","AQUE",5,40,"I",4,11,19,NA
"947",2002,8,"2002-08-27","AQUE",5,40,"I",4,12,19,NA
"948",2002,8,"2002-08-27","AQUE",5,40,"I",4,15,19,NA
"949",2002,8,"2002-08-27","AQUE",5,40,"I",4,16,19,NA
"950",2002,8,"2002-08-27","AQUE",5,40,"I",4,18,19,NA
"951",2002,8,"2002-08-27","AQUE",5,40,"I",4,19,19,NA
"952",2002,8,"2002-08-27","AQUE",5,40,"I",4,24,19,NA
"953",2002,8,"2002-08-27","AQUE",5,40,"I",6,15,19,NA
"954",2002,8,"2002-08-27","AQUE",5,40,"I",6,20,19,NA
"955",2002,8,"2002-08-27","AQUE",5,40,"I",7,7,19,NA
"956",2002,8,"2002-08-27","AQUE",5,40,"I",14,19,19,NA
"957",2002,8,"2002-08-27","AQUE",5,40,"I",16,32,19,NA
"977",2002,8,"2002-08-27","AQUE",5,40,"I",2,3,19,NA
"978",2002,8,"2002-08-27","AQUE",5,40,"I",2,5,19,NA
"979",2002,8,"2002-08-27","AQUE",5,40,"I",2,6,19,NA
"980",2002,8,"2002-08-27","AQUE",5,40,"I",2,7,19,NA
"981",2002,8,"2002-08-27","AQUE",5,40,"I",2,7,19,NA
"982",2002,8,"2002-08-27","AQUE",5,40,"I",2,8,19,NA
"983",2002,8,"2002-08-27","AQUE",5,40,"I",2,9,19,NA
"984",2002,8,"2002-08-27","AQUE",5,40,"I",2,9,19,NA
"985",2002,8,"2002-08-27","AQUE",5,40,"I",2,10,19,NA
"986",2002,8,"2002-08-27","AQUE",5,40,"I",2,10,19,NA
"987",2002,8,"2002-08-27","AQUE",5,40,"I",2,13,19,NA
"988",2002,8,"2002-08-27","AQUE",5,40,"I",2,15,19,NA
"989",2002,8,"2002-08-27","AQUE",5,40,"I",4,15,19,NA
"990",2002,8,"2002-08-27","AQUE",5,40,"I",6,20,19,NA
"991",2002,8,"2002-08-27","AQUE",5,40,"O",2,1,13,NA
"992",2002,8,"2002-08-27","AQUE",5,40,"O",2,2,13,NA
"993",2002,8,"2002-08-27","AQUE",5,40,"O",3,5,13,NA
"994",2002,8,"2002-08-27","AQUE",5,40,"O",3,9,13,NA
"995",2002,8,"2002-08-27","AQUE",5,40,"O",3,11,13,NA
"996",2002,8,"2002-08-27","AQUE",5,40,"O",3,13,13,NA
"997",2002,8,"2002-08-27","AQUE",5,40,"O",4,6,13,NA
"998",2002,8,"2002-08-27","AQUE",5,40,"O",4,7,13,NA
"999",2002,8,"2002-08-27","AQUE",5,40,"O",4,10,13,NA
"1000",2002,8,"2002-08-27","AQUE",5,40,"O",4,17,13,NA
"1001",2002,8,"2002-08-27","AQUE",5,40,"O",4,31,13,NA
"1002",2002,8,"2002-08-27","AQUE",5,40,"O",5,12,13,NA
"1003",2002,8,"2002-08-27","AQUE",5,40,"O",5,19,13,NA
"1004",2002,8,"2002-08-27","AQUE",5,40,"O",5,20,13,NA
"1005",2002,8,"2002-08-27","AQUE",5,40,"O",6,13,13,NA
"1006",2002,8,"2002-08-27","AQUE",5,40,"O",6,14,13,NA
"1007",2002,8,"2002-08-27","AQUE",5,40,"O",6,16,13,NA
"1008",2002,8,"2002-08-27","AQUE",5,40,"O",6,17,13,NA
"1009",2002,8,"2002-08-27","AQUE",5,40,"O",6,19,13,NA
"1010",2002,8,"2002-08-27","AQUE",5,40,"O",6,29,13,NA
"1011",2002,8,"2002-08-27","AQUE",5,40,"O",7,13,13,NA
"1012",2002,8,"2002-08-27","AQUE",5,40,"O",8,20,13,NA
"1013",2002,8,"2002-08-27","AQUE",5,40,"O",9,24,13,NA
"1014",2002,8,"2002-08-27","AQUE",5,40,"O",12,4,13,NA
"1022",2002,8,"2002-08-27","AQUE",5,40,"O",2,1,13,NA
"1023",2002,8,"2002-08-27","AQUE",5,40,"O",2,2,13,NA
"1024",2002,8,"2002-08-27","AQUE",5,40,"O",2,4,13,NA
"1025",2002,8,"2002-08-27","AQUE",5,40,"O",2,4,13,NA
"1026",2002,8,"2002-08-27","AQUE",5,40,"O",2,5,13,NA
"1027",2002,8,"2002-08-27","AQUE",5,40,"O",2,6,13,NA
"1028",2002,8,"2002-08-27","AQUE",5,40,"O",2,7,13,NA
"1029",2002,8,"2002-08-27","AQUE",5,40,"O",2,7,13,NA
"1030",2002,8,"2002-08-27","AQUE",5,40,"O",2,7,13,NA
"1031",2002,8,"2002-08-27","AQUE",5,40,"O",2,8,13,NA
"1032",2002,8,"2002-08-27","AQUE",5,40,"O",2,8,13,NA
"1033",2002,8,"2002-08-27","AQUE",5,40,"O",2,10,13,NA
"1034",2002,8,"2002-08-27","AQUE",5,40,"O",2,10,13,NA
"1035",2002,8,"2002-08-27","AQUE",5,40,"O",2,11,13,NA
"1036",2002,8,"2002-08-27","AQUE",5,40,"O",2,12,13,NA
"1037",2002,8,"2002-08-27","AQUE",5,40,"O",3,11,13,NA
"1038",2002,8,"2002-08-27","AQUE",5,40,"O",4,10,13,NA
"1039",2002,8,"2002-08-27","AQUE",5,40,"O",4,10,13,NA
"1040",2002,8,"2002-08-27","AQUE",5,40,"O",4,15,13,NA
"1041",2002,8,"2002-08-27","AQUE",5,40,"O",4,18,13,NA
"1043",2002,8,"2002-08-27","AQUE",6,20,"I",8,33,10,NA
"1044",2002,8,"2002-08-27","AQUE",6,20,"I",10,45,10,NA
"1045",2002,8,"2002-08-27","AQUE",6,20,"I",14,65,10,NA
"1046",2002,8,"2002-08-27","AQUE",6,20,"I",15,45,10,NA
"1047",2002,8,"2002-08-27","AQUE",6,20,"I",20,51,10,NA
"1048",2002,8,"2002-08-27","AQUE",6,20,"I",21,34,10,NA
"1049",2002,8,"2002-08-27","AQUE",6,20,"I",24,45,10,NA
"1050",2002,8,"2002-08-27","AQUE",6,20,"I",24,48,10,NA
"1051",2002,8,"2002-08-27","AQUE",6,20,"I",37,46,10,NA
"1052",2002,8,"2002-08-27","AQUE",6,20,"I",38,40,10,NA
"1053",2002,8,"2002-08-27","AQUE",6,20,"O",6,28,10,NA
"1054",2002,8,"2002-08-27","AQUE",6,20,"O",12,36,10,NA
"1055",2002,8,"2002-08-27","AQUE",6,20,"O",21,33,10,NA
"1056",2002,8,"2002-08-27","AQUE",6,20,"O",25,85,10,NA
"1057",2002,8,"2002-08-27","AQUE",6,20,"O",28,54,10,NA
"1058",2002,8,"2002-08-27","AQUE",6,20,"O",29,50,10,NA
"1059",2002,8,"2002-08-27","AQUE",6,20,"O",39,40,10,NA
"1062",2002,8,"2002-08-27","AQUE",6,40,"I",5,11,10,NA
"1063",2002,8,"2002-08-27","AQUE",6,40,"I",5,27,10,NA
"1064",2002,8,"2002-08-27","AQUE",6,40,"I",16,36,10,NA
"1065",2002,8,"2002-08-27","AQUE",6,40,"I",37,41,10,NA
"1066",2002,8,"2002-08-27","AQUE",6,40,"I",40,48,10,NA
"1067",2002,8,"2002-08-27","AQUE",6,40,"I",40,63,10,NA
"1068",2002,8,"2002-08-27","AQUE",6,40,"I",46,34,10,NA
"1070",2002,8,"2002-08-27","AQUE",6,40,"O",6,15,10,NA
"1071",2002,8,"2002-08-27","AQUE",6,40,"O",12,29,10,NA
"1072",2002,8,"2002-08-27","AQUE",6,40,"O",18,39,10,NA
"1073",2002,8,"2002-08-27","AQUE",6,40,"O",21,45,10,NA
"1074",2002,8,"2002-08-27","AQUE",6,40,"O",21,56,10,NA
"1075",2002,8,"2002-08-27","AQUE",6,40,"O",22,40,10,NA
"1076",2002,8,"2002-08-27","AQUE",6,40,"O",66,65,10,NA
"1078",2002,8,"2002-08-19","BULL",1,20,"I",4,10,10,NA
"1079",2002,8,"2002-08-19","BULL",1,20,"I",6,22,10,NA
"1080",2002,8,"2002-08-19","BULL",1,20,"I",23,44,10,NA
"1082",2002,8,"2002-08-19","BULL",1,20,"O",8,21,10,NA
"1087",2002,8,"2002-08-19","BULL",1,40,"I",4,11,10,NA
"1088",2002,8,"2002-08-19","BULL",1,40,"I",8,16,10,NA
"1089",2002,8,"2002-08-19","BULL",1,40,"I",12,31,10,NA
"1090",2002,8,"2002-08-19","BULL",1,40,"I",23,47,10,NA
"1091",2002,8,"2002-08-19","BULL",1,40,"I",31,54,10,NA
"1092",2002,8,"2002-08-19","BULL",1,40,"I",38,59,10,NA
"1093",2002,8,"2002-08-19","BULL",1,40,"I",68,48,10,NA
"1094",2002,8,"2002-08-19","BULL",1,40,"O",10,27,10,NA
"1095",2002,8,"2002-08-19","BULL",1,40,"O",13,21,10,NA
"1096",2002,8,"2002-08-19","BULL",1,40,"O",13,39,10,NA
"1097",2002,8,"2002-08-19","BULL",1,40,"O",42,35,10,NA
"1098",2002,8,"2002-08-19","BULL",3,20,"I",9,35,5,NA
"1099",2002,8,"2002-08-19","BULL",3,20,"I",14,36,5,NA
"1100",2002,8,"2002-08-19","BULL",3,20,"I",17,42,5,NA
"1101",2002,8,"2002-08-19","BULL",3,20,"O",6,35,5,NA
"1102",2002,8,"2002-08-19","BULL",3,20,"O",7,58,5,NA
"1103",2002,8,"2002-08-19","BULL",3,20,"O",10,37,5,NA
"1104",2002,8,"2002-08-19","BULL",3,20,"O",11,28,5,NA
"1105",2002,8,"2002-08-19","BULL",3,20,"O",12,47,5,NA
"1106",2002,8,"2002-08-19","BULL",3,20,"O",13,60,5,NA
"1107",2002,8,"2002-08-19","BULL",3,20,"O",14,42,5,NA
"1108",2002,8,"2002-08-19","BULL",3,20,"O",17,58,5,NA
"1109",2002,8,"2002-08-19","BULL",3,40,"I",6,10,5,NA
"1110",2002,8,"2002-08-19","BULL",3,40,"I",8,10,5,NA
"1111",2002,8,"2002-08-19","BULL",3,40,"I",8,23,5,NA
"1112",2002,8,"2002-08-19","BULL",3,40,"O",18,50,3,NA
"1113",2002,8,"2002-08-19","BULL",3,40,"O",31,35,3,NA
"1115",2002,8,"2002-08-19","BULL",6,20,"I",5,50,5,NA
"1116",2002,8,"2002-08-19","BULL",6,20,"I",6,35,5,NA
